instance_id,text,source,scores,users,man_score,woman_score,white_score,black_score,asian_score,nonwhite_score,label
1044," Hello, hope your day is going well. This is some of the data that we need...",revised,"[5.0, 4.0, 5.0, 5.0, 4.0, 4.0]","['5d8de6eaafa2c40019f2375e', '5fdd80af5312ca44ef4988d1', '6174b5852985c94f3684a05d', '63336fbfcaa4a5d476a28b53', '5e2d96d3bc554937d1b3917a', '60a2dd0e1d378ad4d982dae3']",4.333333333333333,4.666666666666667,4.6,,4.0,4.0,4.5
1045,"Re: Resent  April email % Anthony Campos 

",revised,"[2.0, 5.0, 2.0, 1.0, 2.0]","['5c983e85b18d000017e1b7e9', '63fe38bfab28b75385783fba', '63ed27a5e1566867a961b6fc', '62dccf664ff0895a60cfdda2', '5de7f88b762dc2775b2265b8']",2.6666666666666665,,1.75,5.0,,5.0,2.4
1046,your retarded.  i used to have one.  they are great dogs.,enron,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0]","['5f6c954679e95605af7b3e8a', '608f2bae0ee0a74455533e4c', '609800dd75479749cf47d10c', '6345fd111f4b746641e67b9f', '60fe2ca35fb0b7e67fcfff18', '5de197e923a5111f4fda41de', '5efcaaee74e56207d16db007']",1.0,1.5,1.4,1.0,1.0,1.0,1.2857142857142858
1047,"That is fucking hilarious.  It would be even funnier if it had been you that got kicked out instead of me...I have already talked to the bartender and he understands that in the future, we pour our drinks in the bathroom, not right in front of stadium personnel...Also, next year - he is sitting with you!
PL",enron,"[3.0, 2.0, 4.0, 3.0, 2.0, 1.0, 1.0]","['601b75077aa0425330b81e36', '611b0ac70d4112b286c86f0d', '60ff8ef5687d522fc499537b', '559e82dffdf99b7a9a124180', '60eeed7cce4ddb957b239f03', '5d9ae3ff9d2a700014869bcb', '5eaa0cc0fb0fca17a3006d9c']",2.0,2.5,2.5,,1.0,2.0,2.2857142857142856
1048,"Jennifer,
Attached are two files (i) PDF File of December 2001 NYISO Bill and (ii) Excel file with December 2001 NYISO Invoice detail.
Let me know if you have any questions.
Regards,
Richard",enron,"[4.0, 4.0, 3.0, 4.0, 5.0, 4.0, 4.0]","['5b757a03976ecb0001b1168f', '5e65531ade78962d424730a3', '5f6e50b66df91337616891fe', '5da8826d8d163e0015d33c0c', '5be769f53b047e0001a39b01', '5fd63cb585f88c4eb1933661', '5f1b84872171f838a8a3cfa9']",4.0,4.0,4.0,4.0,4.0,4.0,4.0
1049,"Richard, 

I spoke to the head of origination to make sure he was alerted to Stu Zisman in case the resume comes in form another a source. He gave a good reference and the background story. Mark is interested. Please have Stu send me his details to my email: jebeling@tractebelusa.com and I will see that it gets to where it needs to be.



Thanks, 

Jim",revised,"[4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 2.0]","['59ea4e1116ecc200016ff81e', '63ff85248ee53feba08a05fe', '637656f618065b68614915b0', '5b824fb6cc06660001a302d4', '5fb0a3d6a8e4224b973e750b', '5e01451c6e8aabd0d17df3a9', '5dc1cd625fd2031344dfe43d']",4.166666666666667,4.0,3.75,5.0,4.0,4.666666666666667,4.142857142857143
105,This does not appear to real. Who else is on the A list if it isn't TW?,revised,"[3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 2.0]","['5f4c80a4acc80f89fd507fdc', '5fc58aa7a1da3f1033ac311b', '6078b4ad9006e4f6572dde97', '62db157402a7033df0048e1c', '6387984be099d077b7cd8508', '611c5ecc9dbdd93c809cee27', '62c9990351a1fcfc4ea73063']",3.6,3.5,3.3333333333333335,3.0,,3.75,3.5714285714285716
1050,Did you tell her that she was regressing back to a sober beeauch,enron,"[1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0]","['5bc8897f462bdb0001a61426', '5d4c7ac3e8ec490018b0050d', '60074f7584626422668a08b2', '63d3fbb451ad7ba5c2f30246', '5cb5f1e080ba1c0001790399', '63bd61cff50297c9332e3f39', '5fecec76827f81eea8e1796d', '5f6666e43be0b923d23c8df8']",1.5,1.5,1.4,1.5,,1.6666666666666667,1.5
1051,"Greetings,



Can anyone inform me about what the group is tasked to do currently?",revised,"[3.0, 2.0, 3.0, 5.0, 3.0, 5.0, 2.0]","['6137ebb74197e0473d1318e3', '5fb873f52be0a85c39c6ed82', '628524300be4422b915b32a9', '5c510b41e459660001e38861', '5facc4201f33582f15dcf9bf', '5fd63cb585f88c4eb1933661', '6065f4e7a94da95672a23bc0']",2.75,4.0,3.6666666666666665,3.5,2.0,3.0,3.2857142857142856
1052,"Yes, please fax me the invoice and statement. Thank you so much!!",revised,"[4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 5.0]","['5ef571b16317d90009f5493a', '63e51bc3169991cfbcd4fe97', '6272892b05043371638ee032', '5f0bcb67acb8844f8a226f2b', '63b48736ce3bb3afbc79ff7c', '5e40b0eec193742f691c1984', '63dbd0221365338a25e03610']",4.666666666666667,3.5,3.8333333333333335,,,5.0,4.0
1053,"Hi,

I fail to understan why TW is not on the A list.

",revised,"[1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0]","['609800dd75479749cf47d10c', '5f2993920dddf60b87611e5c', '6115ddc1b0981cea63afacce', '6111299ba7aede3df217d7fe', '62c08fa6cab36e3a08790b49', '60d7b3469a65ac7408cb9dd3', '5dcecc2d1986eb01a449f4e4']",2.3333333333333335,1.5,1.8571428571428572,,,,1.8571428571428572
1054,"Al, 
The best place to meet is Andrews Street (between the Enron building and the church).
I shall meet you there at 11:45 on Monday, November 19.
Vince",enron,"[3.0, 5.0, 3.0, 4.0, 3.0, 4.0, 3.0, 3.0]","['60f4a2d142c69dc1121b6dbf', '5f2993920dddf60b87611e5c', '63c1c24976306b075e432d82', '5ede22703409e1042973a050', '57027c1f68c641000e0c8970', '63c72079af67adedbd68ae4b', '5e72e0d8adc903240ac70891', '642d964d8bab7323494e3570']",3.5,3.5,3.6666666666666665,3.0,3.0,3.0,3.5
1055,Great job Andrea! I love the Urban Legends website. ,revised,"[5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0]","['5be5c05fd153f500019a2ef2', '5c12f106c4b80e000192c472', '61644b17ec9f97f7485d5624', '5fdd80af5312ca44ef4988d1', '611c2ed2d1d6a90e05ceeb30', '6277f959ae36650e8c621776', '63d3fadce8d1c8d393740c2b', '5d27dc6b46dea800184f8bfa']",4.0,4.142857142857143,4.2,3.0,4.5,4.0,4.125
1056,"marcus,
you've got to get this straight with Global Counterparty or you're going to 
have a bust on your trades.",enron,"[2.0, 1.0, 1.0, 2.0, 3.0, 5.0]","['5f4c80a4acc80f89fd507fdc', '63d569f583de169f7533f494', '5e975ea254955d0bfe9f7929', '604fe63ed8fccadd22fba2b2', '5dd0d2f02b033b190687eaee', '581e0aee4182b600017307ea']",2.75,1.5,2.6,,1.0,1.0,2.3333333333333335
1057,Let's check in on Bob. I have not heard from him in awhile and am concerned.,revised,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0]","['62df06687ffc916ae47759ee', '6095d9eeea5ca5b1f3e39cce', '5e42f74f5b772a18434cabf7', '614918a6dcc9c2fb0bde6331', '5db5f139d27e05000f0eab30', '5ee667342eebe93d1db38dd0', '63e551100b466874066088d1']",4.25,5.0,4.666666666666667,,,4.0,4.571428571428571
1058,"Hello Pat, 



I mentioned to Jan that I would provide ETS (and other BUs) with specific Adaytum project expense coding which has been used for previous training classes. She said it didn't matter to her if the business units coded their additional training classes to its own expense account, without charging the costs directly to the expense work order which Project Sunrise set up. Therefore, you do not need to transfer the costs which you have already coded to expense on ETS' books.



Thanks !

Joe",revised,"[4.0, 4.0, 5.0, 3.0, 3.0, 3.0, 3.0, 4.0]","['5f1f2c053dd3620d41353827', '5fb9b9c1c62f408e51e09e32', '63e5c165f27a0b6a123869df', '5e13ad514c81b2a01ae4aa9f', '5fecec76827f81eea8e1796d', '615880a66bc32302998866d9', '62753ba6947edadb945d0121', '5eaa0cc0fb0fca17a3006d9c']",3.6666666666666665,3.6,3.6666666666666665,,3.5,3.5,3.625
1059,Please let me know when I can pick up my necklace. ,revised,"[5.0, 4.0, 3.0, 3.0, 4.0, 5.0, 1.0]","['5f61ddc72199f304bea2a4f4', '62df06687ffc916ae47759ee', '6290d34243e9347c40bac608', '63ea83120de8f45e197c3abd', '5c1150e31e7d6900018207ef', '60a3128cb035414bb4588090', '61071a0d2b914a0ea66eae94']",4.0,3.4,4.0,4.0,,3.0,3.5714285714285716
106,"poor baby, im am taking off, i hope you feel better and i will see you on monday",enron,"[5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0]","['601b75077aa0425330b81e36', '60074f7584626422668a08b2', '63e4057033c01ca76a0d8d2a', '5fb873f52be0a85c39c6ed82', '5f15ba922eed6a21fe83e78a', '5c1150e31e7d6900018207ef', '5ddd1dd2b48da3c63a3ccdbb']",4.0,4.0,4.0,4.0,,4.0,4.0
1060,"Louis, I, for now, have requested wholesale basis positions(price equivalent) be keep out of the price report. Further I have requested a seperate basis report that will show similiar information contained in the price report. I would like to look at basis correlations before including them in fixed price.",enron,"[3.0, 3.0, 3.0, 4.0, 2.0, 4.0]","['60fe1f50d7381139258f29a7', '60ff8ef5687d522fc499537b', '6426e41f68bf7666679d4afb', '5c0e8c65a2f251000137e916', '63928a247ca3810498cb5c46', '5df7b79c6887bc562a3022c6']",3.5,3.3333333333333335,3.1666666666666665,,,,3.1666666666666665
1061,"As we discussed, in an effort to forward our internal discussions and 
memorialize the results of our discussions in Chicago last week, Boyd and I 
have produced a new draft of the Agency Agreement.  The changes can be 
inspected by launching the attachment in Word and then going to Tools",enron,"[3.0, 3.0, 3.0, 3.0, 2.0, 3.0]","['5d4a36e8a61675000169036f', '63ff85248ee53feba08a05fe', '5ddef2e6929d5de6f1050f1c', '5e13ad514c81b2a01ae4aa9f', '6111803025c0b80658532a61', '5dedebd38b2932497a59e663']",3.0,2.6666666666666665,3.0,,,2.0,2.8333333333333335
1062,"Hi,



I was just wondering what are your feelings toward using MSN? Are you for it or against it? I personally am for it because it just seems to work consistently compared to the others. Just think it over and get back to me when you have the time. 



Thanks.",revised,"[4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 5.0]","['63efd2be78899d81e1eeafdd', '6140adcab5864590ec9a9c79', '56e32190e414dc000c8b40ae', '611c2ed2d1d6a90e05ceeb30', '5e14d563c4e155ae93907ae1', '60c2670ee246bb9e550f9088', '642ae58a4893939dd32fd402']",4.0,4.0,3.7142857142857144,,,,3.7142857142857144
1063,"Debt consolidation can help with the following: creditor harassment, credit card debt, medical bills, payments, and borrowing from one credit card to pay another. Click the link for more information to reduce your debt by up to 60% without a loan.",revised,"[3.0, 3.0, 1.0, 1.0, 3.0, 4.0, 1.0]","['5bacb6b9f2d97e0001c52a63', '56e32190e414dc000c8b40ae', '61644b17ec9f97f7485d5624', '5d6315fdfb93530001804285', '5ab3ba93fa3b4e000172b6de', '62a9513ae9305607fd5af01a', '5bcf173fa356010001d78f6c']",3.0,1.75,3.0,1.75,,2.0,2.2857142857142856
1064,"Subject: Cute Story



Anyone who is single and over 18 can relate to this.



When I was younger, I hated going to wedding as my aunts and grandmotherly types would come up to me, poke me in the ribs and tell me, ""You're next."" 



They stopped saying this to me when I started saying ""You're next"" to them at funerals.",revised,"[3.0, 1.0, 3.0, 3.0, 1.0, 1.0]","['60f4a2d142c69dc1121b6dbf', '5ede22703409e1042973a050', '62cc4627b5f80e3f1419b735', '63fd0b886bb6d681c03d7374', '62a9513ae9305607fd5af01a', '62753ba6947edadb945d0121']",2.0,1.0,1.6666666666666667,2.0,3.0,2.3333333333333335,2.0
1065,"I can provide a number of mortgage-related programs that might be of benefit to you.  Among them are rate quotes, debt consolidation, refinancing, second mortgages, and home improvement.  



Contact me for a free quote that is personalized to your specific needs.  



If you do not wish to receive further mailings, I will certainly understand.  If you click on ""Remove Me"" and ""send"", I will make sure you are automatically removed from this mailing list.



Thank you.",revised,"[3.0, 5.0, 5.0, 4.0, 5.0, 4.0]","['637eb496be8424d63998a0a3', '63d17f45aa9ba4a22c0e5b83', '5be8d4af25507300010dd4e4', '5d4e212b81ca1c001b21672c', '60a3128cb035414bb4588090', '63d3f9d0ab6c170778b0d3d1']",4.0,4.75,4.25,4.5,,4.5,4.333333333333333
1066,"I know that you're already familiar with this topic and wouldn't even be surprised if you thought it was beneath you, but I really don't think it would hurt to see things from another perspective, so are you willing to listen?",revised,"[1.0, 2.0, 3.0, 1.0, 3.0, 2.0, 3.0]","['614e049f538645ead4ff4d49', '5be5c05fd153f500019a2ef2', '5e2c9026f4a3052be159c494', '610763db336c7d883758810d', '5df27b81acd5ce18b4bd225c', '5deaf334789cb321c7f002c2', '62804a71208cb8a9dae43e79']",3.0,1.8,2.142857142857143,,,,2.142857142857143
1067,"Dear All,
With reference to Art 14.2 (11) of the Articles of Association the Management Board wishes to ask the Supervisory Board for written consent to assign the rights of ownership of motor vehicle Alfa Romeo (reg - RLE 400) to the insurers PZU to enable them to pay compensation to ENS for the theft of the vehicle. Should the vehicle now be found, the property rights to the vehicle will reside with PZU.
Management Board
Elektrocieplownia Nowa Sarzyna",enron,"[4.0, 3.0, 3.0, 5.0, 3.0, 5.0, 1.0]","['5f4c80a4acc80f89fd507fdc', '5f6e50b66df91337616891fe', '6290d34243e9347c40bac608', '60858334390f28f5a4fb79d3', '615880a66bc32302998866d9', '581e0aee4182b600017307ea', '5dc1cd625fd2031344dfe43d']",3.75,3.0,3.5,,3.0,3.0,3.4285714285714284
1068,"Hopefully I will be able to make it by then. I have to talk to Fletch and Presto but it makes sense for me to be there by then. I am coming to town on Thursday. I'll probably drop by the office on Friday.
Chris",enron,"[5.0, 3.0, 5.0, 3.0, 3.0, 3.0]","['62c026818910950fc380e599', '6369700320bc7dd22e733009', '5e0d974a99b2824fd458d412', '594a955b09c434000142a8fb', '5eb313d87a289b0f847a7752', '63d44965adfa596dab33adc3']",4.0,3.5,3.8,,3.0,3.0,3.6666666666666665
1069,"I am taking off, hope you get better see you on Monday.",revised,"[2.0, 4.0, 5.0, 2.0, 4.0, 3.0, 4.0]","['63b5681c49af1cbe651420bc', '558af269fdf99b7dfef4d7bd', '6321b8a415804175faa4a824', '628524300be4422b915b32a9', '631f9f50e32a53a43badde1e', '63d44965adfa596dab33adc3', '636ac91e053af9563ef87d92']",3.6,3.0,3.6,4.0,,3.0,3.4285714285714284
107,"Brad,
We are going to have to pull some of the WEB team members to work on the split of the NNG and TW data on the ADHOC database.  The Internet pulls data from this database and we are having to split this up for security purposes.  This will impact us getting started on the HotTap Redesign Project.  We are hoping that we will be able to pickup on the effort at the beginning of February.  Just wanted to make sure you all were aware.  Let me know if you have any questions.  Thanks.",enron,"[4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","['5e82279d39ea6d067ea804eb', '5b07b71c68eff50001d1c859', '5d321a7348bf98001646aeb2', '5ddef2e6929d5de6f1050f1c', '6400f34a0d001f6bd0faadaa', '5b1f185488ee7400012b4b5c', '61110faa7e65b9b5ae70c267', '62b146e365eca239ef0dbbfb']",4.333333333333333,4.6,4.5,,4.5,4.5,4.5
1070,I was wondering if I could speak to you about the recent situation. I feel that I am being punished for something that I did not do. I don't feel that I am being treated fairly and wanted to ask if we could discuss this at another time?,revised,"[1.0, 4.0, 4.0, 4.0, 5.0, 3.0]","['601b75077aa0425330b81e36', '61313473de5462f652bb133c', '5c5c70947676860001fff825', '5fbd057ea95c7102638685d5', '63336fbfcaa4a5d476a28b53', '632b9d9bc38454f47019295c']",2.6666666666666665,4.333333333333333,3.4,,,4.0,3.5
1071,"I signed the offer letter last week, and we went through the orientation, then filled out the piles of paperwork. I won't have the official new title and company name until the 8th I heard.  Enough about me.  How are you?  is your car still holding up?  I'm house shopping now, I want to build one, just don't know where. It is fun looking though.

Talk to you later",revised,"[3.0, 4.0, 4.0, 3.0, 4.0, 5.0]","['5da8826d8d163e0015d33c0c', '6137ebb74197e0473d1318e3', '63f477547d2302b4346299f4', '5d4254db5b2c430001418a3c', '6151fbe0c6b5a6b6af706100', '5df7b79c6887bc562a3022c6']",4.25,3.0,4.0,3.0,,3.0,3.8333333333333335
1072,Happy Belated Birthday! It must have been a fun party. What did you do on your special day? Any plan for Halloween?,revised,"[5.0, 3.0, 4.0, 3.0, 5.0, 2.0]","['5b0d1b8e444cef0001ca66ac', '614f7e19d4577addcf8739d4', '5e975ea254955d0bfe9f7929', '615880a66bc32302998866d9', '62c9990351a1fcfc4ea73063', '60a2dd0e1d378ad4d982dae3']",3.3333333333333335,4.0,3.6666666666666665,5.0,3.0,3.6666666666666665,3.6666666666666665
1073,"I missed yoga last night too! Do you want to try and possibly YIM this week on Saturday? Also, I'm not sure what's going on with Crantina. I'll pass the book along to Jai too. Are you working at Earls again this weekend by any chance?",revised,"[5.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0]","['5d321a7348bf98001646aeb2', '6400f34a0d001f6bd0faadaa', '5ed17f22e1dc340c98fd6bc7', '5fecec76827f81eea8e1796d', '5db5f139d27e05000f0eab30', '5d85150104ad7f00180935d1', '611f1751f8fd84c3ba826634']",2.5,4.0,3.5714285714285716,,,,3.5714285714285716
1074,"Sheri:

Thanks for the response. Our next dinner is scheduled for September 25, at

the moment I'm not sure who the other invitees would be. Jerry would

probably have a better idea as he puts together the guest list for each

event and may already have something in mind. That's actually another

reason why I think we should leave the call tomorrow on the calendar.

Depending on Mr. Skillings availability/interest Jerry might want to

reconfigure his invitee list for the most appropriate mix of people.

Regards,

Erica Harris",revised,"[3.0, 4.0, 4.0, 4.0, 4.0, 5.0]","['63e51bc3169991cfbcd4fe97', '5bacb6b9f2d97e0001c52a63', '5ffa4ec324c6e04131793275', '5c1150e31e7d6900018207ef', '5f276d8f38b9f857f5cebf21', '5fb9de27e62120924c5b2176']",3.75,4.5,4.0,,,,4.0
1075,It seems that things aren't going too good in this area. I wonder if it is only happening for the new offices.  SS,revised,"[3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0]","['5dcec32a367c6d000a4282c2', '5e064785e297d502d4f2b15f', '5dde8961a4aa26f2f73d785b', '62dccf664ff0895a60cfdda2', '5c8ec999bb6a3c00014acf5f', '5fdd6ae284b3a9449c87a064', '6376b9ede4f5ca90df04d617', '5eaa0cc0fb0fca17a3006d9c']",3.25,3.5,3.4,,3.0,3.3333333333333335,3.375
1076,"Here is the matrix for you to expiriment with.
Be careful not to change the formula cells.  I would not save changes that 
way you make sure not to kill referenced cells and such.
Smith",enron,"[3.0, 4.0, 1.0, 3.0, 3.0, 4.0, 3.0]","['633872ba6dfc63a1faf7112d', '5fc58aa7a1da3f1033ac311b', '5c12f106c4b80e000192c472', '6369dfcfb205120e7442ea69', '63d7d63f02fe0c728604e529', '5e13ad514c81b2a01ae4aa9f', '5f47e6376aa63923f3804e3b']",3.0,3.0,3.0,3.0,,3.0,3.0
1077,"She makes me crazy the way she copies three lawyers in her firm eveytime she 
writes me. 
A pet peeve!",enron,"[3.0, 3.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0]","['630e2acdb76b29b94ceecff1', '60da243688f9aa74901ae90e', '614795c351b6c8373e6225fb', '5dde0d3ce2dcbdd798721c65', '63f79db8834f30734d8c9893', '5ee667342eebe93d1db38dd0', '58cc6e1293dac30001d4abc6', '5eaa0cc0fb0fca17a3006d9c']",2.4,2.0,2.4,2.0,2.0,2.0,2.25
1078,"Tampico. 610 to Airline, You should go south on airline, it is on the right.

",revised,"[5.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0]","['60dfa0f80964725cfdab1685', '608590825d295c858cbe7fa9', '63d17f45aa9ba4a22c0e5b83', '5de7f88b762dc2775b2265b8', '63fd0b886bb6d681c03d7374', '5d5a2bd93296320016eee507', '63d44965adfa596dab33adc3']",2.4,1.5,2.142857142857143,,,,2.142857142857143
1079,"Matt-

Attached are your products for tomorrow. Please let me know if I can do anything else for you.

Tomorrow you Prompt Month will say Jun01 and your Prompt +1 will say July.

Please be aware that June 1st and the 1st of every month - your Prompt Month will say Jul01 and your Prompt month +1 will say Aug01 -

******Please verify your dates prior to activating prices on the web******",revised,"[3.0, 5.0, 3.0, 3.0, 4.0, 5.0]","['611465b0cdf9e7bb34a05898', '60fe2ca35fb0b7e67fcfff18', '5f15ba922eed6a21fe83e78a', '6387984be099d077b7cd8508', '6044dfc230e44b5793804ba6', '63655d5226651ebb9318f938']",3.6666666666666665,4.0,3.6,,5.0,5.0,3.8333333333333335
